0.0,10.48882
3.0,10.48882
6.0,10.48882
9.0,10.48882
12.0,10.48882
15.0,10.48882
18.0,10.48882
21.0,10.48882
24.0,10.48882
27.0,10.48882
30.0,10.48882
33.0,10.48882
36.0,10.48882
39.0,10.48882
42.0,10.48882
45.0,10.48882
48.0,10.48882
51.0,2.6144
54.0,2.5551
57.0,2.6133
60.0,2.8551
63.0,2.8743
66.0,3.074
69.0,3.1333
72.0,3.2243
75.0,3.2452
78.0,3.5357
81.0,3.5734
84.0,3.7058
87.0,3.7841
90.0,3.8644
93.0,3.9941
96.0,4.1435
99.0,4.1848
102.0,4.2834
105.0,4.4731
108.0,4.5141
111.0,4.5545
114.0,4.8045
117.0,4.8541
120.0,5.0252
123.0,5.1331
126.0,5.2135
129.0,5.3053
132.0,5.4039
135.0,5.4839
138.0,5.4841
141.0,5.7133
144.0,5.7957
147.0,5.8131
150.0,6.0135
153.0,6.1251
156.0,6.1947
159.0,6.1947
162.0,6.3949
165.0,6.4053
168.0,6.5034
171.0,6.6744
174.0,6.7849
177.0,6.7551
180.0,6.9651
183.0,6.9836
186.0,7.0845
189.0,7.2151
192.0,7.3743
195.0,7.3839
198.0,7.4158
201.0,7.6336
204.0,7.6846
207.0,7.7254
210.0,7.9346
213.0,7.9143
216.0,8.0354
219.0,8.0444
222.0,8.1441
225.0,8.2833
228.0,8.365
231.0,8.3649
234.0,8.5845
237.0,8.6539
240.0,8.7233
243.0,8.6839
246.0,8.7443
249.0,9.0539
252.0,9.113
255.0,9.1016
258.0,9.2854
261.0,9.2778
264.0,9.3789
267.0,9.5386
270.0,9.5521
273.0,9.5553
276.0,9.687
279.0,9.6211
282.0,9.8023
285.0,9.9272
288.0,9.9329
291.0,10.0504
294.0,10.2204
297.0,10.2381
300.0,10.1906
