0.0,0.0047
3.0,0.0047
7.0,0.0047
10.0,0.0047
13.0,0.0047
17.0,0.0047
20.0,0.0047
23.0,0.0047
27.0,0.0047
30.0,0.0047
33.0,0.0047
37.0,0.0047
40.0,0.0047
43.0,0.0049
47.0,0.0074
50.0,0.0052
53.0,0.005
57.0,0.0046
60.0,0.0045
63.0,0.0056
67.0,0.0048
70.0,0.0047
73.0,0.0046
77.0,0.0064
80.0,0.0056
83.0,0.0057
87.0,0.0045
90.0,0.0058
93.0,0.0044
97.0,0.0044
100.0,0.0046
103.0,0.0051
107.0,0.0056
110.0,0.0046
113.0,0.0046
117.0,0.0048
120.0,0.0048
123.0,0.0068
127.0,0.0058
130.0,0.0047
133.0,0.0043
137.0,0.0046
140.0,0.006
143.0,0.0044
147.0,0.0046
150.0,0.007
153.0,0.0074
157.0,0.0048
160.0,0.0047
163.0,0.0065
167.0,0.0054
170.0,0.0062
173.0,0.007
177.0,0.0074
180.0,0.0081
183.0,0.0099
187.0,0.0121
190.0,0.0151
193.0,0.0175
197.0,0.0165
200.0,0.019
203.0,0.0193
207.0,0.0208
210.0,0.0224
213.0,0.0256
217.0,0.0247
220.0,0.0277
223.0,0.0301
227.0,0.0316
230.0,0.0336
233.0,0.0335
237.0,0.0371
240.0,0.039
243.0,0.0406
247.0,0.0416
250.0,0.0454
253.0,0.047
257.0,0.0496
260.0,0.0508
263.0,0.0527
267.0,0.0558
270.0,0.0577
273.0,0.0599
277.0,0.0603
280.0,0.0636
283.0,0.066
287.0,0.0683
290.0,0.0697
293.0,0.0725
297.0,0.0736
300.0,0.0767
