0.0,0.01
4.0,0.01
8.0,0.01
12.0,0.01
16.0,0.01
20.0,0.01
24.0,0.01
28.0,0.01
32.0,0.01
36.0,0.01
40.0,0.011
44.0,0.012
48.0,0.01
52.0,0.011
56.0,0.011
60.0,0.01
64.0,0.015
68.0,0.011
72.0,0.01
76.0,0.012
80.0,0.013
84.0,0.013
88.0,0.011
92.0,0.012
96.0,0.012
100.0,0.01
104.0,0.013
108.0,0.011
112.0,0.011
116.0,0.013
120.0,0.013
124.0,0.013
128.0,0.012
132.0,0.01
136.0,0.01
140.0,0.01
144.0,0.011
148.0,0.014
152.0,0.013
156.0,0.014
160.0,0.014
164.0,0.01
168.0,0.013
172.0,0.01
176.0,0.013
180.0,0.013
184.0,0.011
188.0,0.012
192.0,0.011
196.0,0.013
200.0,0.009
204.0,0.01
208.0,0.011
212.0,0.011
216.0,0.011
220.0,0.01
224.0,0.011
228.0,0.011
232.0,0.014
236.0,0.01
240.0,0.013
244.0,0.01
248.0,0.014
252.0,0.01
256.0,0.01
260.0,0.01
264.0,0.011
268.0,0.011
272.0,0.012
276.0,0.013
280.0,0.014
284.0,0.014
288.0,0.018
292.0,0.023
296.0,0.026
300.0,0.025
304.0,0.027
308.0,0.03
312.0,0.036
316.0,0.038
320.0,0.038
324.0,0.044
328.0,0.05
332.0,0.053
336.0,0.058
340.0,0.057
344.0,0.064
348.0,0.072
352.0,0.07
356.0,0.08
360.0,0.078
364.0,0.083
368.0,0.093
372.0,0.09
376.0,0.094
380.0,0.102
384.0,0.105
388.0,0.108
392.0,0.11
396.0,0.117
400.0,0.12
