0.0,0.79
3.0,0.79
7.0,0.79
10.0,0.79
13.0,0.79
17.0,0.79
20.0,0.79
23.0,0.79
27.0,0.79
30.0,0.79
33.0,0.79
37.0,0.79
40.0,0.79
43.0,0.79
47.0,0.79
50.0,0.79
53.0,0.79
57.0,2.56
60.0,2.52
63.0,2.62
67.0,2.88
70.0,2.84
73.0,2.98
77.0,3.11
80.0,3.19
83.0,3.4
87.0,3.59
90.0,3.63
93.0,3.84
97.0,3.85
100.0,4.0
103.0,4.14
107.0,4.21
110.0,4.28
113.0,4.54
117.0,4.6
120.0,4.69
123.0,4.86
127.0,4.89
130.0,5.06
133.0,5.16
137.0,5.17
140.0,5.52
143.0,5.49
147.0,5.5
150.0,5.75
153.0,5.8
157.0,5.91
160.0,6.15
163.0,6.12
167.0,6.23
170.0,6.34
173.0,6.41
177.0,6.57
180.0,6.68
183.0,6.79
187.0,6.82
190.0,6.89
193.0,6.97
197.0,7.18
200.0,7.3
203.0,7.36
207.0,7.45
210.0,7.67
213.0,7.61
217.0,7.76
220.0,7.79
223.0,8.0
227.0,8.14
230.0,8.29
233.0,8.31
237.0,8.38
240.0,8.42
243.0,8.72
247.0,8.61
250.0,8.71
253.0,8.87
257.0,8.88
260.0,9.06
263.0,9.25
267.0,9.22
270.0,9.33
273.0,9.42
277.0,9.51
280.0,9.55
283.0,9.71
287.0,9.69
290.0,9.96
293.0,10.01
297.0,10.01
300.0,10.1
