0.0,0.012
4.0,0.012
8.0,0.012
12.0,0.012
16.0,0.012
20.0,0.012
24.0,0.012
28.0,0.012
32.0,0.012
36.0,0.012
40.0,0.012
44.0,0.012
48.0,0.012
52.0,0.012
56.0,0.01
60.0,0.011
64.0,0.011
68.0,0.012
72.0,0.012
76.0,0.013
80.0,0.01
84.0,0.011
88.0,0.011
92.0,0.01
96.0,0.011
100.0,0.011
104.0,0.011
108.0,0.011
112.0,0.011
116.0,0.012
120.0,0.01
124.0,0.013
128.0,0.014
132.0,0.01
136.0,0.009
140.0,0.011
144.0,0.01
148.0,0.01
152.0,0.011
156.0,0.01
160.0,0.01
164.0,0.01
168.0,0.012
172.0,0.012
176.0,0.01
180.0,0.01
184.0,0.011
188.0,0.013
192.0,0.013
196.0,0.011
200.0,0.012
204.0,0.01
208.0,0.01
212.0,0.011
216.0,0.011
220.0,0.013
224.0,0.01
228.0,0.01
232.0,0.014
236.0,0.012
240.0,0.013
244.0,0.013
248.0,0.012
252.0,0.012
256.0,0.014
260.0,0.01
264.0,0.01
268.0,0.01
272.0,0.012
276.0,0.01
280.0,0.012
284.0,0.011
288.0,0.013
292.0,0.014
296.0,0.02
300.0,0.027
304.0,0.025
308.0,0.031
312.0,0.038
316.0,0.043
320.0,0.05
324.0,0.056
328.0,0.055
332.0,0.064
336.0,0.07
340.0,0.078
344.0,0.077
348.0,0.092
352.0,0.091
356.0,0.099
360.0,0.104
364.0,0.105
368.0,0.11
372.0,0.119
376.0,0.125
380.0,0.13
384.0,0.133
388.0,0.144
392.0,0.144
396.0,0.15
400.0,0.154
