0.0,0.008
3.0,0.008
7.0,0.008
10.0,0.008
13.0,0.008
17.0,0.008
20.0,0.008
23.0,0.008
27.0,0.008
30.0,0.008
33.0,0.008
37.0,0.008
40.0,0.008
43.0,0.007
47.0,0.008
50.0,0.007
53.0,0.006
57.0,0.007
60.0,0.007
63.0,0.008
67.0,0.007
70.0,0.007
73.0,0.008
77.0,0.007
80.0,0.008
83.0,0.007
87.0,0.007
90.0,0.007
93.0,0.007
97.0,0.006
100.0,0.008
103.0,0.007
107.0,0.008
110.0,0.006
113.0,0.006
117.0,0.007
120.0,0.007
123.0,0.008
127.0,0.008
130.0,0.006
133.0,0.008
137.0,0.008
140.0,0.007
143.0,0.008
147.0,0.008
150.0,0.006
153.0,0.007
157.0,0.007
160.0,0.008
163.0,0.014
167.0,0.022
170.0,0.033
173.0,0.044
177.0,0.049
180.0,0.069
183.0,0.068
187.0,0.074
190.0,0.084
193.0,0.09
197.0,0.094
200.0,0.106
203.0,0.113
207.0,0.12
210.0,0.129
213.0,0.139
217.0,0.143
220.0,0.152
223.0,0.163
227.0,0.169
230.0,0.181
233.0,0.184
237.0,0.195
240.0,0.205
243.0,0.211
247.0,0.217
250.0,0.229
253.0,0.236
257.0,0.245
260.0,0.253
263.0,0.259
267.0,0.27
270.0,0.286
273.0,0.283
277.0,0.292
280.0,0.299
283.0,0.305
287.0,0.314
290.0,0.323
293.0,0.327
297.0,0.332
300.0,0.342
