0.0,0.012
4.0,0.012
8.0,0.012
12.0,0.012
16.0,0.012
20.0,0.012
24.0,0.012
28.0,0.012
32.0,0.012
36.0,0.012
40.0,0.013
44.0,0.013
48.0,0.012
52.0,0.011
56.0,0.009
60.0,0.012
64.0,0.011
68.0,0.009
72.0,0.012
76.0,0.009
80.0,0.013
84.0,0.011
88.0,0.01
92.0,0.009
96.0,0.01
100.0,0.011
104.0,0.01
108.0,0.011
112.0,0.012
116.0,0.011
120.0,0.009
124.0,0.011
128.0,0.01
132.0,0.011
136.0,0.011
140.0,0.01
144.0,0.011
148.0,0.01
152.0,0.013
156.0,0.013
160.0,0.011
164.0,0.013
168.0,0.012
172.0,0.011
176.0,0.012
180.0,0.011
184.0,0.011
188.0,0.013
192.0,0.011
196.0,0.015
200.0,0.023
204.0,0.029
208.0,0.039
212.0,0.045
216.0,0.053
220.0,0.064
224.0,0.069
228.0,0.079
232.0,0.088
236.0,0.103
240.0,0.103
244.0,0.108
248.0,0.119
252.0,0.123
256.0,0.132
260.0,0.137
264.0,0.146
268.0,0.159
272.0,0.162
276.0,0.169
280.0,0.179
284.0,0.184
288.0,0.186
292.0,0.198
296.0,0.2
300.0,0.209
304.0,0.215
308.0,0.223
312.0,0.229
316.0,0.234
320.0,0.238
324.0,0.25
328.0,0.244
332.0,0.259
336.0,0.263
340.0,0.27
344.0,0.276
348.0,0.281
352.0,0.288
356.0,0.29
360.0,0.299
364.0,0.303
368.0,0.313
372.0,0.314
376.0,0.319
380.0,0.328
384.0,0.332
388.0,0.34
392.0,0.344
396.0,0.345
400.0,0.354
