0.0,0.006
4.0,0.006
8.0,0.006
12.0,0.006
16.0,0.006
20.0,0.006
24.0,0.006
28.0,0.006
32.0,0.006
36.0,0.006
40.0,0.006
44.0,0.007
48.0,0.007
52.0,0.007
56.0,0.006
60.0,0.007
64.0,0.006
68.0,0.007
72.0,0.007
76.0,0.008
80.0,0.006
84.0,0.007
88.0,0.006
92.0,0.008
96.0,0.007
100.0,0.007
104.0,0.008
108.0,0.007
112.0,0.008
116.0,0.006
120.0,0.008
124.0,0.008
128.0,0.006
132.0,0.007
136.0,0.007
140.0,0.006
144.0,0.006
148.0,0.007
152.0,0.007
156.0,0.005
160.0,0.006
164.0,0.008
168.0,0.007
172.0,0.008
176.0,0.007
180.0,0.008
184.0,0.008
188.0,0.007
192.0,0.007
196.0,0.007
200.0,0.008
204.0,0.007
208.0,0.007
212.0,0.009
216.0,0.012
220.0,0.019
224.0,0.027
228.0,0.031
232.0,0.04
236.0,0.047
240.0,0.051
244.0,0.06
248.0,0.066
252.0,0.071
256.0,0.08
260.0,0.087
264.0,0.095
268.0,0.104
272.0,0.109
276.0,0.116
280.0,0.119
284.0,0.135
288.0,0.131
292.0,0.141
296.0,0.15
300.0,0.156
304.0,0.163
308.0,0.166
312.0,0.172
316.0,0.18
320.0,0.184
324.0,0.192
328.0,0.197
332.0,0.201
336.0,0.21
340.0,0.215
344.0,0.22
348.0,0.228
352.0,0.232
356.0,0.239
360.0,0.246
364.0,0.252
368.0,0.259
372.0,0.261
376.0,0.269
380.0,0.272
384.0,0.281
388.0,0.288
392.0,0.292
396.0,0.297
400.0,0.305
