0.0,0.007
3.0,0.007
7.0,0.007
10.0,0.007
13.0,0.007
17.0,0.007
20.0,0.007
23.0,0.007
27.0,0.007
30.0,0.007
33.0,0.007
37.0,0.007
40.0,0.007
43.0,0.007
47.0,0.007
50.0,0.007
53.0,0.007
57.0,0.008
60.0,0.008
63.0,0.007
67.0,0.007
70.0,0.006
73.0,0.007
77.0,0.007
80.0,0.006
83.0,0.008
87.0,0.007
90.0,0.006
93.0,0.008
97.0,0.008
100.0,0.007
103.0,0.006
107.0,0.006
110.0,0.007
113.0,0.007
117.0,0.007
120.0,0.007
123.0,0.006
127.0,0.007
130.0,0.007
133.0,0.007
137.0,0.006
140.0,0.007
143.0,0.007
147.0,0.008
150.0,0.007
153.0,0.007
157.0,0.007
160.0,0.007
163.0,0.007
167.0,0.007
170.0,0.015
173.0,0.027
177.0,0.032
180.0,0.038
183.0,0.043
187.0,0.051
190.0,0.062
193.0,0.068
197.0,0.075
200.0,0.084
203.0,0.09
207.0,0.097
210.0,0.106
213.0,0.114
217.0,0.117
220.0,0.129
223.0,0.138
227.0,0.141
230.0,0.153
233.0,0.156
237.0,0.165
240.0,0.17
243.0,0.181
247.0,0.188
250.0,0.195
253.0,0.201
257.0,0.208
260.0,0.216
263.0,0.218
267.0,0.227
270.0,0.233
273.0,0.239
277.0,0.246
280.0,0.253
283.0,0.259
287.0,0.264
290.0,0.272
293.0,0.278
297.0,0.279
300.0,0.293
