0.0,0.0071
3.0,0.0071
6.0,0.0071
9.0,0.0071
12.0,0.0071
15.0,0.0071
18.0,0.0071
21.0,0.0071
24.0,0.0071
27.0,0.0071
30.0,0.0071
33.0,0.0071
36.0,0.0071
39.0,0.0071
42.0,0.0071
45.0,0.0071
48.0,0.0071
51.0,0.0071
54.0,0.0042
57.0,0.0065
60.0,0.0047
63.0,0.0045
66.0,0.0066
69.0,0.0061
72.0,0.0047
75.0,0.0059
78.0,0.0065
81.0,0.0063
84.0,0.0057
87.0,0.0061
90.0,0.0063
93.0,0.0061
96.0,0.0057
99.0,0.0059
102.0,0.0044
105.0,0.0073
108.0,0.0057
111.0,0.005
114.0,0.0049
117.0,0.0058
120.0,0.0052
123.0,0.0054
126.0,0.0059
129.0,0.0056
132.0,0.0053
135.0,0.006
138.0,0.0054
141.0,0.0059
144.0,0.0049
147.0,0.0071
150.0,0.0043
153.0,0.0068
156.0,0.0051
159.0,0.0056
162.0,0.0075
165.0,0.0062
168.0,0.0063
171.0,0.0065
174.0,0.0049
177.0,0.0059
180.0,0.0065
183.0,0.0053
186.0,0.006
189.0,0.0061
192.0,0.0063
195.0,0.0057
198.0,0.0061
201.0,0.0046
204.0,0.0057
207.0,0.0067
210.0,0.0063
213.0,0.0066
216.0,0.0065
219.0,0.0055
222.0,0.0061
225.0,0.0067
228.0,0.0055
231.0,0.0067
234.0,0.0068
237.0,0.0051
240.0,0.0067
243.0,0.0067
246.0,0.0065
249.0,0.0057
252.0,0.0051
255.0,0.0052
258.0,0.0074
261.0,0.0177
264.0,0.0234
267.0,0.0361
270.0,0.0422
273.0,0.0484
276.0,0.0597
279.0,0.0633
282.0,0.074
285.0,0.0798
288.0,0.085
291.0,0.0913
294.0,0.0982
297.0,0.1045
300.0,0.1084
