0.0,0.0041
3.0,0.0041
7.0,0.0041
10.0,0.0041
13.0,0.0041
17.0,0.0041
20.0,0.0041
23.0,0.0041
27.0,0.0041
30.0,0.0041
33.0,0.0041
37.0,0.0041
40.0,0.0041
43.0,0.0041
47.0,0.0041
50.0,0.0041
53.0,0.0041
57.0,0.0052
60.0,0.0049
63.0,0.0059
67.0,0.0052
70.0,0.0059
73.0,0.0041
77.0,0.005
80.0,0.0055
83.0,0.0045
87.0,0.0056
90.0,0.0069
93.0,0.0064
97.0,0.005
100.0,0.0045
103.0,0.0058
107.0,0.0055
110.0,0.0052
113.0,0.0059
117.0,0.0065
120.0,0.0065
123.0,0.0052
127.0,0.0056
130.0,0.0049
133.0,0.0051
137.0,0.0045
140.0,0.0068
143.0,0.0051
147.0,0.0049
150.0,0.0051
153.0,0.0066
157.0,0.0054
160.0,0.0065
163.0,0.0059
167.0,0.0058
170.0,0.0061
173.0,0.0047
177.0,0.0059
180.0,0.0067
183.0,0.0047
187.0,0.0041
190.0,0.0059
193.0,0.0049
197.0,0.0062
200.0,0.0069
203.0,0.006
207.0,0.006
210.0,0.0059
213.0,0.0067
217.0,0.0067
220.0,0.0057
223.0,0.0049
227.0,0.0047
230.0,0.0063
233.0,0.0051
237.0,0.0063
240.0,0.0058
243.0,0.0053
247.0,0.0063
250.0,0.0051
253.0,0.0061
257.0,0.0049
260.0,0.006
263.0,0.0114
267.0,0.0249
270.0,0.0319
273.0,0.039
277.0,0.05
280.0,0.0615
283.0,0.0649
287.0,0.0743
290.0,0.0846
293.0,0.0902
297.0,0.0949
300.0,0.1019
