0.0,0.1335
3.0,0.1335
7.0,0.1335
10.0,0.1335
13.0,0.1335
17.0,0.1335
20.0,0.1335
23.0,0.1335
27.0,0.1335
30.0,0.1335
33.0,0.1335
37.0,0.1335
40.0,0.1335
43.0,0.0058
47.0,0.0046
50.0,0.0042
53.0,0.0069
57.0,0.0055
60.0,0.0052
63.0,0.0044
67.0,0.0045
70.0,0.0044
73.0,0.0067
77.0,0.0066
80.0,0.0076
83.0,0.0055
87.0,0.0044
90.0,0.0068
93.0,0.0072
97.0,0.0044
100.0,0.0048
103.0,0.0058
107.0,0.0041
110.0,0.006
113.0,0.0047
117.0,0.0046
120.0,0.0049
123.0,0.0042
127.0,0.0066
130.0,0.0046
133.0,0.0054
137.0,0.0054
140.0,0.0046
143.0,0.005
147.0,0.0046
150.0,0.0051
153.0,0.0047
157.0,0.0071
160.0,0.0055
163.0,0.0056
167.0,0.0044
170.0,0.006
173.0,0.005
177.0,0.0047
180.0,0.0046
183.0,0.0064
187.0,0.0053
190.0,0.0046
193.0,0.0058
197.0,0.006
200.0,0.0054
203.0,0.0065
207.0,0.0056
210.0,0.0076
213.0,0.0072
217.0,0.0096
220.0,0.0135
223.0,0.0171
227.0,0.0206
230.0,0.0273
233.0,0.0319
237.0,0.037
240.0,0.0428
243.0,0.0489
247.0,0.0515
250.0,0.0589
253.0,0.0626
257.0,0.0747
260.0,0.0734
263.0,0.0763
267.0,0.0825
270.0,0.0873
273.0,0.0922
277.0,0.0965
280.0,0.1031
283.0,0.1086
287.0,0.1107
290.0,0.1151
293.0,0.1179
297.0,0.1214
300.0,0.1266
