0.0,0.014
5.0,0.014
10.0,0.014
15.0,0.014
20.0,0.014
25.0,0.014
30.0,0.014
35.0,0.014
40.0,0.012
45.0,0.015
50.0,0.011
55.0,0.009
60.0,0.012
65.0,0.01
70.0,0.01
75.0,0.011
80.0,0.01
85.0,0.011
90.0,0.011
95.0,0.013
100.0,0.013
105.0,0.012
110.0,0.01
115.0,0.01
120.0,0.013
125.0,0.011
130.0,0.013
135.0,0.011
140.0,0.01
145.0,0.011
150.0,0.012
155.0,0.01
160.0,0.013
165.0,0.01
170.0,0.013
175.0,0.011
180.0,0.01
185.0,0.012
190.0,0.01
195.0,0.012
200.0,0.013
205.0,0.016
210.0,0.027
215.0,0.036
220.0,0.043
225.0,0.053
230.0,0.057
235.0,0.066
240.0,0.077
245.0,0.08
250.0,0.091
255.0,0.095
260.0,0.105
265.0,0.107
270.0,0.119
275.0,0.131
280.0,0.135
285.0,0.141
290.0,0.147
295.0,0.158
300.0,0.163
305.0,0.173
310.0,0.185
315.0,0.185
320.0,0.191
325.0,0.198
330.0,0.204
335.0,0.211
340.0,0.216
345.0,0.225
350.0,0.233
355.0,0.236
360.0,0.245
365.0,0.256
370.0,0.264
375.0,0.262
380.0,0.273
385.0,0.279
390.0,0.288
395.0,0.296
400.0,0.302
405.0,0.311
410.0,0.317
415.0,0.317
420.0,0.329
425.0,0.336
430.0,0.341
435.0,0.345
440.0,0.351
445.0,0.36
450.0,0.362
455.0,0.37
460.0,0.38
465.0,0.383
470.0,0.394
475.0,0.396
480.0,0.41
485.0,0.412
490.0,0.424
495.0,0.425
500.0,0.43
