0.0,0.01
5.0,0.01
10.0,0.01
15.0,0.01
20.0,0.01
25.0,0.01
30.0,0.01
35.0,0.01
40.0,0.011
45.0,0.01
50.0,0.01
55.0,0.011
60.0,0.012
65.0,0.012
70.0,0.01
75.0,0.011
80.0,0.01
85.0,0.01
90.0,0.01
95.0,0.013
100.0,0.009
105.0,0.011
110.0,0.01
115.0,0.01
120.0,0.01
125.0,0.013
130.0,0.011
135.0,0.011
140.0,0.01
145.0,0.011
150.0,0.01
155.0,0.012
160.0,0.013
165.0,0.012
170.0,0.01
175.0,0.01
180.0,0.011
185.0,0.012
190.0,0.013
195.0,0.013
200.0,0.01
205.0,0.012
210.0,0.013
215.0,0.009
220.0,0.011
225.0,0.012
230.0,0.011
235.0,0.013
240.0,0.013
245.0,0.027
250.0,0.031
255.0,0.038
260.0,0.048
265.0,0.056
270.0,0.061
275.0,0.07
280.0,0.076
285.0,0.082
290.0,0.093
295.0,0.099
300.0,0.107
305.0,0.117
310.0,0.119
315.0,0.131
320.0,0.139
325.0,0.144
330.0,0.153
335.0,0.159
340.0,0.158
345.0,0.172
350.0,0.178
355.0,0.185
360.0,0.189
365.0,0.199
370.0,0.206
375.0,0.211
380.0,0.22
385.0,0.222
390.0,0.23
395.0,0.238
400.0,0.242
405.0,0.251
410.0,0.26
415.0,0.264
420.0,0.271
425.0,0.277
430.0,0.289
435.0,0.291
440.0,0.295
445.0,0.306
450.0,0.309
455.0,0.317
460.0,0.323
465.0,0.331
470.0,0.337
475.0,0.345
480.0,0.351
485.0,0.356
490.0,0.363
495.0,0.367
500.0,0.378
